Data,Kurs ?redni,Zmiana
02/07/2012,3.5217,-0.73
29/06/2012,3.5477,-0.36
28/06/2012,3.5605,0.62
27/06/2012,3.5387,-0.21
26/06/2012,3.5463,-0.14
25/06/2012,3.5511,-0.15
22/06/2012,3.5564,0.3
21/06/2012,3.5459,0.18
20/06/2012,3.5397,-0.53
19/06/2012,3.5586,0.14
18/06/2012,3.5536,-0.57
15/06/2012,3.574,-0.66
14/06/2012,3.5977,-0.22
13/06/2012,3.6057,0.19
12/06/2012,3.5987,0.71
11/06/2012,3.5734,-0.38
08/06/2012,3.587,-0.8
06/06/2012,3.6159,-1.12
05/06/2012,3.657,-0.22
04/06/2012,3.6651,-0.25
01/06/2012,3.6743,0.54
31/05/2012,3.6545,0.37
30/05/2012,3.6411,0.57
29/05/2012,3.6203,0.21
28/05/2012,3.6126,-0.22
25/05/2012,3.6206,-0.42
24/05/2012,3.6357,0.2
23/05/2012,3.6285,0.87
22/05/2012,3.5973,-0.27
21/05/2012,3.607,-0.83
18/05/2012,3.6371,0.44
17/05/2012,3.621,-0.44
16/05/2012,3.6371,1.22
15/05/2012,3.5932,0.35
14/05/2012,3.5808,1.4
11/05/2012,3.5313,0.08
10/05/2012,3.5286,0.78
09/05/2012,3.5014,0.24
08/05/2012,3.493,-0.08
07/05/2012,3.4959,0.28
04/05/2012,3.4861,0.68
02/05/2012,3.4625,-0.31
30/04/2012,3.4731,-0.26
27/04/2012,3.482,0.03
26/04/2012,3.4809,-0.09
25/04/2012,3.4841,-0.43
24/04/2012,3.4992,0
23/04/2012,3.4991,0.4
20/04/2012,3.4853,0.05
19/04/2012,3.4837,0.28
18/04/2012,3.4738,-0.38
17/04/2012,3.4872,-0.19
16/04/2012,3.494,0.5
13/04/2012,3.4765,0.11
12/04/2012,3.4728,-0.68
11/04/2012,3.4966,0.67
10/04/2012,3.4732,0.43
06/04/2012,3.4584,0.17
05/04/2012,3.4526,0.22
04/04/2012,3.4449,0.33
03/04/2012,3.4335,-0.19
02/04/2012,3.4401,-0.4
30/03/2012,3.454,0.09
29/03/2012,3.451,0.28
28/03/2012,3.4415,0.52
27/03/2012,3.4236,-0.36
26/03/2012,3.436,-0.54
23/03/2012,3.4548,-0.12
22/03/2012,3.4588,0.82
21/03/2012,3.4306,0.25
20/03/2012,3.4221,0.05
19/03/2012,3.4205,-0.16
16/03/2012,3.426,0.15
15/03/2012,3.421,0.04
14/03/2012,3.4195,0.27
13/03/2012,3.4103,0.14
12/03/2012,3.4055,-0.21
09/03/2012,3.4125,-0.29
08/03/2012,3.4224,-0.78
07/03/2012,3.4492,0.06
06/03/2012,3.4472,0.53
05/03/2012,3.429,0.5
02/03/2012,3.4119,-0.17
01/03/2012,3.4178,-0.41
29/02/2012,3.4318,-0.63
28/02/2012,3.4535,-0.56
27/02/2012,3.473,0.54
24/02/2012,3.4543,-0.38
23/02/2012,3.4676,0.04
22/02/2012,3.4663,0.34
21/02/2012,3.4547,-0.05
20/02/2012,3.4565,-0.26
17/02/2012,3.4654,-1.06
16/02/2012,3.5027,1.46
15/02/2012,3.4523,-0.51
14/02/2012,3.4701,0.03
13/02/2012,3.4692,-0.17
10/02/2012,3.4752,0.71
09/02/2012,3.4507,0.22
08/02/2012,3.4431,-0.58
07/02/2012,3.4633,-0.18
06/02/2012,3.4695,-0.26
03/02/2012,3.4784,-0.22
02/02/2012,3.4861,0.11
01/02/2012,3.4824,-0.66
31/01/2012,3.5054,-0.8
30/01/2012,3.5335,1.06
27/01/2012,3.4966,-0.51
26/01/2012,3.5147,-0.86
25/01/2012,3.5453,-0.26
24/01/2012,3.5545,-0.45
23/01/2012,3.5707,-0.31
20/01/2012,3.5819,-0.26
19/01/2012,3.5912,-0.13
18/01/2012,3.5959,-0.49
17/01/2012,3.6136,-0.84
16/01/2012,3.6443,0.18
13/01/2012,3.6376,-1.03
12/01/2012,3.6756,-0.14
11/01/2012,3.6807,-0.56
10/01/2012,3.7015,0.2
09/01/2012,3.694,-0.26
05/01/2012,3.7037,0.88
04/01/2012,3.6714,0.25
03/01/2012,3.6622,-0.13
02/01/2012,3.6668,0.92
30/12/2011,3.6333,0.46
29/12/2011,3.6167,0.5
28/12/2011,3.5988,-0.42
27/12/2011,3.6139,-0.45
23/12/2011,3.6301,-0.14
22/12/2011,3.6352,-0.11
21/12/2011,3.6391,-0.66
20/12/2011,3.6634,-0.53
19/12/2011,3.6828,-0.04
16/12/2011,3.6842,-0.68
15/12/2011,3.7096,0.19
14/12/2011,3.7025,0.29
13/12/2011,3.6917,0.61
12/12/2011,3.6694,0.11
09/12/2011,3.6653,1.51
08/12/2011,3.6107,0.27
07/12/2011,3.601,-0.22
06/12/2011,3.6089,-0.18
05/12/2011,3.6155,-0.33
02/12/2011,3.6275,-1.27
01/12/2011,3.6741,-1
30/11/2011,3.7112,0.88
29/11/2011,3.6789,0.37
28/11/2011,3.6654,-0.23
25/11/2011,3.6739,0.77
24/11/2011,3.646,0.63
23/11/2011,3.6233,0.69
22/11/2011,3.5985,0.4
21/11/2011,3.5841,0.08
18/11/2011,3.5812,0.11
17/11/2011,3.5773,0.38
16/11/2011,3.5639,0.3
15/11/2011,3.5531,-0.15
14/11/2011,3.5583,0.18
10/11/2011,3.5519,0.17
09/11/2011,3.5459,0.97
08/11/2011,3.5117,-0.78
07/11/2011,3.5393,-0.51
04/11/2011,3.5574,-1.41
03/11/2011,3.6082,-0.59
02/11/2011,3.6295,1.92
31/10/2011,3.5612,0.83
28/10/2011,3.5319,-0.46
27/10/2011,3.5482,-1.44
26/10/2011,3.5999,0.61
25/10/2011,3.5781,-0.08
24/10/2011,3.581,-0.23
21/10/2011,3.5893,1.98
20/10/2011,3.5197,1.08
19/10/2011,3.482,-1.21
18/10/2011,3.5246,2.08
17/10/2011,3.4528,-0.51
14/10/2011,3.4704,-0.77
13/10/2011,3.4974,0.3
12/10/2011,3.487,-1.02
11/10/2011,3.5228,0.88
10/10/2011,3.4922,-1.38
07/10/2011,3.541,-0.03
06/10/2011,3.5421,-1.04
05/10/2011,3.5794,-1.07
04/10/2011,3.618,-0.91
03/10/2011,3.6511,0.96
30/09/2011,3.6165,-0.37
29/09/2011,3.6298,0.35
28/09/2011,3.6173,0.56
27/09/2011,3.5971,-0.34
26/09/2011,3.6095,-1.77
23/09/2011,3.6745,1.53
22/09/2011,3.6191,0.69
21/09/2011,3.5944,-1.04
20/09/2011,3.6323,0.68
19/09/2011,3.6076,0.16
16/09/2011,3.6017,-0.95
15/09/2011,3.6361,0.99
14/09/2011,3.6005,-0.6
13/09/2011,3.6221,1.05
12/09/2011,3.5846,0.86
09/09/2011,3.5539,2.42
08/09/2011,3.4699,-0.72
07/09/2011,3.4952,-0.2
06/09/2011,3.5023,-7.51
05/09/2011,3.7865,1.06
02/09/2011,3.7466,3.23
