Data,Kurs ?redni,Zmiana
27/11/2015,52.46,-3.57
26/11/2015,54.4,0.74
25/11/2015,54,0.93
24/11/2015,53.5,-1.09
23/11/2015,54.09,0.82
20/11/2015,53.65,-1.29
19/11/2015,54.35,0.18
18/11/2015,54.25,2.07
17/11/2015,53.15,3.91
16/11/2015,51.15,0.27
13/11/2015,51.01,-0.74
12/11/2015,51.39,1.26
10/11/2015,50.75,4.64
09/11/2015,48.5,1.15
06/11/2015,47.95,-0.1
05/11/2015,48,-3.01
04/11/2015,49.49,-0.52
03/11/2015,49.75,-3
02/11/2015,51.29,-1.72
30/10/2015,52.19,3.41
29/10/2015,50.47,0.68
28/10/2015,50.13,-2.19
27/10/2015,51.25,0
26/10/2015,51.25,1.69
23/10/2015,50.4,2.54
22/10/2015,49.15,2.4
21/10/2015,48,-2.04
20/10/2015,49,0.41
19/10/2015,48.8,3.28
16/10/2015,47.25,-2.28
15/10/2015,48.35,2.87
14/10/2015,47,2.17
13/10/2015,46,2.52
12/10/2015,44.87,-7.67
09/10/2015,48.6,-0.18
08/10/2015,48.69,0.77
07/10/2015,48.32,4.25
06/10/2015,46.35,-1.17
05/10/2015,46.9,3.08
02/10/2015,45.5,1.59
01/10/2015,44.79,0.25
30/09/2015,44.68,2.71
29/09/2015,43.5,1.16
28/09/2015,43,-0.58
25/09/2015,43.25,1.29
24/09/2015,42.7,-0.7
23/09/2015,43,2.38
22/09/2015,42,0.29
21/09/2015,41.88,-1.46
18/09/2015,42.5,-1.16
17/09/2015,43,-0.58
16/09/2015,43.25,-0.69
15/09/2015,43.55,0.11
14/09/2015,43.5,0
11/09/2015,43.5,-0.91
10/09/2015,43.9,0.23
09/09/2015,43.8,0.11
08/09/2015,43.75,0
07/09/2015,43.75,-0.57
04/09/2015,44,0.46
03/09/2015,43.8,0.69
02/09/2015,43.5,3.08
01/09/2015,42.2,1.44
31/08/2015,41.6,-1.19
28/08/2015,42.1,2.68
27/08/2015,41,-0.97
26/08/2015,41.4,-0.19
25/08/2015,41.48,7.29
24/08/2015,38.66,-9.42
21/08/2015,42.68,0.19
20/08/2015,42.6,1.89
19/08/2015,41.81,-1.37
18/08/2015,42.39,-0.07
17/08/2015,42.42,0.28
14/08/2015,42.3,-0.47
13/08/2015,42.5,0.71
12/08/2015,42.2,-0.94
11/08/2015,42.6,0
10/08/2015,42.6,0.35
07/08/2015,42.45,-0.91
06/08/2015,42.84,0.37
05/08/2015,42.68,-0.74
04/08/2015,43,-0.19
03/08/2015,43.08,-0.74
31/07/2015,43.4,4.38
30/07/2015,41.58,3.98
29/07/2015,39.99,-2.61
28/07/2015,41.06,-1.56
27/07/2015,41.71,-0.93
24/07/2015,42.1,-1.77
23/07/2015,42.86,3.88
22/07/2015,41.26,3.67
21/07/2015,39.8,1.32
20/07/2015,39.28,-0.68
17/07/2015,39.55,0.97
16/07/2015,39.17,1.79
15/07/2015,38.48,0.08
14/07/2015,38.45,1.72
13/07/2015,37.8,0.96
10/07/2015,37.44,0.19
09/07/2015,37.37,0.89
08/07/2015,37.04,-1.09
07/07/2015,37.45,-0.19
06/07/2015,37.52,-0.82
03/07/2015,37.83,-0.45
02/07/2015,38,0.58
01/07/2015,37.78,1.15
30/06/2015,37.35,2.02
29/06/2015,36.61,-1.08
26/06/2015,37.01,-2.06
25/06/2015,37.79,-1.59
